StoreID,City,State,Date Last Winter Freeze,Date First Winter Freeze,Growing Season Length,Precip Jan,Precip Feb,Precip Mar,Precip Apr,Precip May,Precip Jun,Precip Jul,Precip Aug,Precip Sep,Precip Oct,Precip Nov,Precip Dec,Rain Jan,Rain Feb,Rain Mar,Rain Apr,Rain May,Rain Jun,Rain Jul,Rain Aug,Rain Sep,Rain Oct,Rain Nov,Rain Dec,Snow Jan,Snow Feb,Snow Mar,Snow Apr,Snow May,Snow Jun,Snow Jul,Snow Aug,Snow Sep,Snow Oct,Snow Nov,Snow Dec,Temp Jan,Temp Feb,Temp Mar,Temp Apr,Temp May,Temp Jun,Temp Jul,Temp Aug,Temp Sep,Temp Oct,Temp Nov,Temp Dec,Elevation,Longitude,Latitude,LastWinterFreezeDiff,FirstWinterFreezeDiff
2392,Eddystone,PA,2009-04-16,2009-11-02,250,2.972,2.902,4.564,4.014,3.256,3.586,3.504,7.166,5.33,4.028,2.626,5.064,1.942,1.28,4.092,4.014,3.256,3.586,3.504,7.166,5.33,4.028,2.606,4.166,11.494,19.8,5.302,0,0,0,0,0,0,0,0.198,11.778,33.28,35.92,43.9,54.01,64.34,73.35,78.37,76.72,69.08,57.55,47.59,38.1,79.61,-75.3363495206471,39.8609273719391,-7,27
2024,Boothwyn,PA,2009-04-16,2009-11-02,251,2.994,2.912,4.508,3.962,3.194,3.622,3.646,6.478,5.388,4.11,2.628,4.934,1.964,1.302,4.01,3.962,3.194,3.622,3.646,6.478,5.388,4.11,2.612,4.024,11.512,19.946,5.554,0,0,0,0,0,0,0,0.17,11.532,33.7,36.4,44.2,54.4,64.7,73.8,78.7,76.9,69.2,57.7,47.8,38.4,118.76,-75.4347065012943,39.8640162218155,-7,27
515,Brownsburg,IN,2009-05-10,2009-10-01,179,2.362,2.882,5.156,4.36,4.452,7.13,2.772,2.202,2.49,3.222,2.218,4.784,1.608,1.49,4.954,4.36,4.452,7.13,2.772,2.202,2.49,3.222,2.156,3.9,11.622,21.178,2.052,0,0,0,0,0,0,0,0.618,11.798,26.21,31.14,41.47,52.17,62.67,71.6,75.03,73.14,66.16,54.73,42.95,31.31,891.62,-86.3828235389906,39.8640980428935,17,-5
973,Grove City,OH,2009-05-11,2009-10-05,185,2.088,2.514,4.23,3.674,2.992,5.456,3.576,2.568,3.452,3.088,1.676,3.604,1.394,1.116,3.91,3.674,2.992,5.456,3.576,2.568,3.452,3.088,1.538,2.816,10.736,19.092,3.768,0,0,0,0,0,0,0,1.38,9.012,28.24,32.23,42.12,52.23,62.25,71.05,74.66,72.65,66.15,54.74,43.55,33.26,795.71,-83.1202620364341,39.8666259848406,18,-1
362,Commerce City,CO,2009-05-15,2009-09-23,181,0.374,0.32,0.572,1.9,2.218,1.932,1.778,1.598,0.746,1.256,0.194,0.85,0.022,0.054,0.318,1.894,2.218,1.932,1.778,1.598,0.746,1.124,0.12,0.048,7.484,4.768,3.13,0.08,0,0,0,0,0,1.728,0.9,13.932,29.53,33.46,39.82,47.44,57,67.18,72.93,71.18,62.23,50.93,37.7,30.65,5250.14,-104.773633504525,39.8695694373188,22,-13
796,London,OH,2009-05-14,2009-09-30,178,1.95,2.374,4.068,3.736,3.12,5.456,3.42,2.312,3.588,2.97,1.664,3.582,1.322,1.054,3.722,3.736,3.12,5.456,3.42,2.312,3.588,2.97,1.486,2.704,9.838,19.002,4.242,0,0,0,0,0,0,0,1.78,10.8,25.3,28.89,38.81,49.15,60.39,69.26,73.12,70.76,64.12,52.38,41.22,31.01,1023.9,-83.4307899307402,39.8842785477643,21,-6
1793,Audubon,NJ,2009-05-10,2009-10-11,199,2.972,2.816,4.576,4.118,3.31,3.58,3.526,6.782,5.492,4.058,2.654,5.052,1.984,1.298,4.116,4.118,3.31,3.58,3.526,6.782,5.492,4.058,2.638,4.188,10.976,17.982,5.15,0,0,0,0,0,0,0,0.17,11.116,32.77,35.35,43.67,53.34,63.03,71.99,76.97,75.59,68.33,56.81,47.1,37.64,12.55,-75.0737398473397,39.8910976433747,17,5
775,Uniontown,PA,2009-05-22,2009-09-29,168,2.658,2.464,3.95,3.788,4.262,5.66,4.864,3.89,3.556,2.946,2.368,4.028,1.864,1.816,3.76,3.76,4.262,5.66,4.864,3.89,3.556,2.946,2.296,3.596,10.336,9.058,2.022,0.256,0,0,0,0,0,0,0.766,5.278,28.38,31,39.46,49.16,59.13,67.51,71.59,70.02,63.24,51.74,42.12,33.16,1154.01,-79.753500175641,39.8962888915535,29,-7
519,Decatur,IL,2009-05-13,2009-10-01,194,1.342,2.232,2.932,3.658,3.826,7.34,2.884,1.818,4.468,3.756,2.548,3.486,1.144,1.968,2.926,3.658,3.826,7.34,2.884,1.818,4.468,3.756,2.536,2.472,2.886,3.49,0.08,0,0,0,0,0,0,0,0.12,12.89,25.77,31.26,42.26,53.56,63.87,72.59,76.18,74.28,67.37,55.87,42.77,30.88,665.89,-88.9847653835686,39.8972958534932,20,-5
821,Indianapolis,IN,2009-05-10,2009-10-01,182,2.364,2.88,5.158,4.356,4.45,7.12,2.77,2.2,2.488,3.218,2.222,4.786,1.608,1.49,4.958,4.356,4.45,7.12,2.77,2.2,2.488,3.218,2.16,3.902,11.604,21.148,2.052,0,0,0,0,0,0,0,0.618,11.794,25.95,30.68,40.94,51.73,62.31,71.24,74.75,72.8,65.9,54.38,42.71,31.07,850.57,-86.2323289309927,39.8982611931914,17,-5
2003,Glenolden,PA,2009-04-21,2009-10-25,230,2.974,2.902,4.568,4.014,3.256,3.584,3.502,7.184,5.328,4.024,2.624,5.066,1.94,1.278,4.096,4.014,3.256,3.584,3.502,7.184,5.328,4.024,2.604,4.168,11.502,19.826,5.298,0,0,0,0,0,0,0,0.2,11.806,32.3,34.8,43.2,53.1,63.5,72.3,77.6,76.3,68.8,57.2,47.1,37.4,90.04,-75.2932755666101,39.9036510441524,-2,19
994,Fishers,IN,2009-05-03,2009-10-06,201,2.29,2.798,5.15,4.346,4.372,6.904,2.742,2.212,2.47,3.178,2.284,4.698,1.596,1.486,4.96,4.346,4.372,6.904,2.742,2.212,2.47,3.178,2.222,3.856,10.574,19.702,1.944,0,0,0,0,0,0,0,0.606,11.188,25.34,29.47,39.57,50.47,61.35,70.36,74.25,72.16,65.34,53.45,42.03,30.54,817.22,-86.0115853024696,39.904436382116,10,0
363,Westminster,CO,2009-05-15,2009-09-23,177,0.162,0.104,0.338,0.714,1.834,1.888,0.524,0.768,0.25,0.914,0.082,0.43,0.046,0.066,0.308,0.706,1.834,1.888,0.524,0.768,0.25,0.8,0.042,0.196,2.66,0.538,0.322,0.08,0,0,0,0,0,1.288,0.388,3.09,29.89,33.73,40.16,47.01,56.61,66.32,72,70.3,62.07,50.96,38.1,31.19,5304.91,-105.006093611138,39.9124423526805,22,-13
1343,Chambersburg,PA,2009-05-14,2009-10-06,191,1.932,1.474,3.286,3.726,3.178,2.684,2.404,3.008,4.072,2.756,2.112,3.476,1.224,0.552,3.128,3.726,3.178,2.684,2.404,3.008,4.072,2.756,2.034,3.076,7.698,11.444,1.944,0,0,0,0,0,0,0,0.782,4.406,28.78,31.83,40.55,51.15,61.02,69.63,73.75,72.01,64.66,53.01,43.01,33.34,732.51,-77.6862859276235,39.9227075098586,21,0
1795,Cherry Hill,NJ,2009-05-10,2009-10-11,203,2.966,2.512,4.6,4.486,3.422,3.568,3.582,5.336,6.102,4.184,2.762,5.002,2.146,1.352,4.18,4.486,3.422,3.568,3.582,5.336,6.102,4.184,2.762,4.19,9.212,13.724,4.624,0,0,0,0,0,0,0,0,9.336,32.81,35.47,43.77,53.37,62.91,71.87,76.73,75.24,68.1,56.58,46.93,37.57,10.44,-75.0250144677357,39.9311663528008,17,5
1073,Quincy,IL,2009-04-23,2009-10-10,213,1.322,1.928,3.116,4.266,3.674,7.394,3.998,3.304,3.302,2.468,1.578,2.726,0.982,1.39,3.004,4.266,3.674,7.394,3.998,3.304,3.302,2.468,1.568,1.898,5.87,7.37,1.12,0,0,0,0,0,0,0,0.1,10.79,24.82,30.32,41.24,52.93,63.08,72.35,76.81,74.53,66.59,55.03,41.88,29.56,611.12,-91.3328533075153,39.9425693371072,0,4
950,Springfield,OH,2009-05-15,2009-10-04,182,2.248,2.674,4.45,4.536,3.85,5.186,3.324,2.712,4.146,2.948,2.332,4.396,1.452,1.124,4.032,4.536,3.85,5.186,3.324,2.712,4.146,2.948,2.044,3.518,12.146,24.596,5.172,0,0,0,0,0,0,0,2.878,11.672,26.14,29.45,39.55,49.65,60.62,69.7,73.49,71.39,64.41,52.63,41.93,31.72,992.75,-83.8679590079344,39.9448068607397,22,-2
1105,Reynoldsburg,OH,2009-05-11,2009-10-11,194,2.5,2.942,4.728,3.804,2.978,5.324,3.874,3.234,3.386,3.322,1.928,3.936,1.6,1.226,4.438,3.804,2.978,5.324,3.874,3.234,3.386,3.322,1.838,3.134,14.136,23.542,3.922,0,0,0,0,0,0,0,0.912,9.328,28.25,32.02,41.98,52,62.44,71.11,74.93,73.22,66.36,54.67,43.63,33.4,791.4,-82.7827011054404,39.9561465459015,18,5
1651,Lumberton,NJ,2009-05-21,2009-10-03,179,3.006,2.296,4.722,4.104,6.42,3.616,4.812,4.612,5.678,4.036,2.816,4.73,2.278,1.434,4.5,4.104,6.42,3.616,4.812,4.612,5.678,4.036,2.816,4.076,8.276,10.276,2.54,0,0,0,0,0,0,0,0,7.094,32.3,34.77,42.8,51.88,62.01,70.44,75.11,73.61,66.88,55.68,46.14,36.86,43.41,-74.8083162632758,39.9573087269722,28,-3
1316,York,PA,2009-05-16,2009-10-05,179,2.196,2.426,3.696,4.066,4.216,4.558,3.618,3.928,6.994,3.608,2.446,4.246,1.324,0.83,3.464,4.066,4.216,4.558,3.618,3.928,6.994,3.608,2.402,3.152,10.006,21.188,2.592,0,0,0,0,0,0,0,0.446,11.986,30,33,42.04,51.86,61.84,70.24,74.55,72.86,65.87,54.31,44.03,34.53,579.55,-76.6602508107741,39.9584351275311,23,-1
361,Brighton,CO,2009-05-15,2009-09-23,178,0.29,0.254,0.536,1.816,2.038,2.056,1.824,1.604,0.628,1.316,0.228,0.636,0.01,0.05,0.352,1.806,2.038,2.056,1.824,1.604,0.628,1.204,0.158,0.068,5.544,3.738,2.404,0.096,0,0,0,0,0,1.406,0.842,10.206,27.29,32.1,39.34,47.27,56.97,66.87,72.16,70.37,61.36,50.15,35.95,28.59,5054.58,-104.809666849253,39.9596212440041,22,-13
770,Zanesville,OH,2009-05-18,2009-09-29,183,1.99,2.31,4.118,3.534,2.87,5.768,3.048,2.392,2.668,2.97,1.854,3.058,1.516,1.138,3.858,3.532,2.87,5.768,3.048,2.392,2.668,2.97,1.794,2.646,6.87,14.25,3.27,0.02,0,0,0,0,0,0,0.6,4.47,25.04,28.59,38.18,48.31,57.98,65.88,69.58,68.08,61.49,50.41,39.98,29.84,832.82,-81.9939669065523,39.9616224130687,25,-7
514,Carmel,IN,2009-05-10,2009-10-01,181,2.32,2.832,5.146,4.352,4.41,7.014,2.758,2.214,2.478,3.2,2.258,4.734,1.598,1.488,4.952,4.352,4.41,7.014,2.758,2.214,2.478,3.2,2.196,3.872,11.036,20.316,1.99,0,0,0,0,0,0,0,0.608,11.448,25.3,29.4,39.5,50.4,61.3,70.3,74.2,72.1,65.3,53.4,42,30.5,888.99,-86.0856298874782,39.979242759936,17,-5
921,Beardstown,IL,2009-04-27,2009-10-04,202,1.622,2.284,3.172,4.292,4.164,7.518,3.904,2.714,4.274,2.972,1.672,3.412,1.108,1.624,3.146,4.292,4.164,7.518,3.904,2.714,4.274,2.972,1.662,2.032,8.994,9.752,0.258,0,0,0,0,0,0,0,0.112,18.48,23.73,29.21,40.28,51.93,62.23,71.41,75.73,73.45,65.84,54.47,40.83,29.05,551.39,-90.4029243436778,39.9953631444387,4,-2
1791,Cinnaminson,NJ,2009-05-10,2009-10-11,200,2.962,2.334,4.608,4.744,3.316,3.538,3.552,4.462,6.52,4.276,2.832,4.994,2.324,1.432,4.212,4.744,3.316,3.538,3.552,4.462,6.52,4.276,2.832,4.216,7.288,10.75,4.204,0,0,0,0,0,0,0,0,8.228,32.34,35.3,43.6,53.2,62.98,71.71,76.34,74.4,67.56,55.96,46,36.87,40.53,-74.9940990108875,40.0000223333097,17,5
876,Heath,OH,2009-05-20,2009-10-02,178,2.134,2.506,4.28,3.61,2.934,5.624,3.316,2.64,2.984,3.06,1.85,3.358,1.512,1.262,3.99,3.608,2.934,5.624,3.316,2.64,2.984,3.06,1.794,2.746,9.308,16.746,3.65,0.022,0,0,0,0,0,0,0.55,6.838,25.82,29.03,38.72,48.91,59.89,68.78,72.69,70.51,63.62,51.62,41.02,31.22,924.76,-82.3268042425503,40.0081710892734,27,-4
1765,Toms River,NJ,2009-05-09,2009-10-10,189,3.03,2.3,4.774,3.864,7.422,3.66,5.206,4.564,5.366,3.974,2.85,4.694,2.288,1.458,4.49,3.864,7.422,3.66,5.206,4.564,5.366,3.974,2.85,4.076,8.882,9.998,3.148,0,0,0,0,0,0,0,0,6.926,31.2,33.01,40.91,49.82,60.12,69.21,75.01,73.8,67.09,55.4,45.8,35.91,32.58,-74.224354423886,40.0099811380303,16,4
1456,Lancaster,PA,2009-05-03,2009-10-11,210,1.786,1.872,3.234,3.49,3.524,4.388,3.508,3.144,7.04,3.688,1.894,3.106,1.122,0.654,3.082,3.49,3.524,4.388,3.508,3.144,7.04,3.688,1.872,2.184,7.408,15.736,1.708,0,0,0,0,0,0,0,0.24,9.782,29.12,31.46,40.66,50.85,61.16,69.75,74.36,72.83,65.28,53.71,43.33,34.09,363.78,-76.2474393625921,40.0142033020392,10,5
1794,Phila,PA,2009-05-10,2009-10-11,202,2.96,2.364,4.608,4.708,3.318,3.544,3.548,4.602,6.46,4.262,2.82,4.996,2.232,1.424,4.208,4.708,3.318,3.544,3.548,4.602,6.46,4.262,2.82,4.204,8.284,11.286,4.362,0,0,0,0,0,0,0,0,8.81,32.5,35.19,43.51,53.2,62.91,71.79,76.57,74.9,67.78,56.28,46.55,37.24,106.68,-75.0937607195738,40.0168370581436,17,5
1189,Payson,UT,2009-06-09,2009-09-23,167,0.848,1.068,1.356,1.552,1.498,1.42,0.276,0.574,1.166,1.272,0.846,1.872,0.382,0.532,1.274,1.552,1.498,1.42,0.276,0.574,1.166,1.272,0.626,0.834,7.112,5.702,0.836,0,0,0,0,0,0,0,2.906,14.188,28.51,33.72,42.4,49.85,58.81,68.29,75.57,73.8,64.52,52.6,39.1,29.59,4856.73,-111.729793258998,40.0220260610978,47,-13
482,Crawfordsville,IN,2009-05-16,2009-09-30,178,1.652,2.214,3.908,4.44,4.002,6.938,2.834,2.756,2.332,3.064,2.724,3.748,1.006,1.466,3.806,4.44,4.002,6.938,2.834,2.756,2.332,3.064,2.462,2.816,8.948,10.976,1.01,0,0,0,0,0,0,0,2.61,11.104,23.76,28.56,38.62,49.72,60.33,70.17,73.56,71.19,64.12,52.43,40.89,28.89,780.57,-86.9298681472035,40.0244448449005,23,-6
776,Connellsville,PA,2009-05-22,2009-09-29,168,2.906,1.92,3.684,3.184,3.752,4.488,3.846,4.108,3.048,2.652,2.308,3.792,1.906,1.232,3.38,3.178,3.752,4.488,3.846,4.108,3.048,2.652,2.256,3.314,11.96,10.906,3.528,0.058,0,0,0,0,0,0,0.61,5.974,27.51,30.1,38.58,48.28,58.28,66.75,70.84,69.38,62.65,51.26,41.59,32.44,1194.34,-79.5613984521031,40.0274335894616,29,-7
1041,Troy,OH,2009-05-08,2009-10-08,203,2.328,2.854,4.598,4.126,4.08,4.704,3.202,2.206,4.716,2.752,2.18,4.206,1.544,1.366,4.378,4.126,4.08,4.704,3.202,2.206,4.716,2.752,2.036,3.41,11.632,24.176,3.678,0,0,0,0,0,0,0,1.434,9.868,25.43,29.28,39.05,49.52,60.38,69.58,73.56,71.45,64.4,52.7,41.56,30.7,920.95,-84.195333407541,40.0299099680113,15,2
491,Somerset,PA,2009-05-22,2009-09-30,172,2.656,1.874,3.466,3.262,3.854,4.27,3.64,4.424,3.844,2.596,2.44,3.818,1.366,0.466,2.72,3.222,3.854,4.27,3.64,4.424,3.844,2.576,2.278,2.012,18.086,21.802,8.316,0.428,0,0,0,0,0,0.198,1.804,21.168,23.94,26.38,35.04,45.51,55.83,63.96,68.07,66.76,60,48.76,38.67,28.58,2106.5,-79.1432591311218,40.0358270577603,29,-6
1699,Exton,PA,2009-05-12,2009-10-07,207,2.808,2.856,4.384,3.92,3.362,3.752,3.518,5.648,5.678,3.992,2.66,4.77,1.806,1.138,3.934,3.92,3.362,3.752,3.518,5.648,5.678,3.992,2.6,3.88,11.53,22.696,5.01,0,0,0,0,0,0,0,0.598,10.824,29.95,32.65,41.19,51.37,61.48,69.96,74.82,73.02,65.56,54.16,44.6,34.83,419.03,-75.6378534589337,40.0410889597616,19,1
513,Lebanon,IN,2009-05-10,2009-10-01,182,2.15,2.678,4.818,4.366,4.302,7.02,2.774,2.36,2.436,3.16,2.364,4.484,1.506,1.448,4.646,4.366,4.302,7.02,2.774,2.36,2.436,3.16,2.14,3.494,10.93,19.196,1.74,0,0,0,0,0,0,0,2.258,12.602,25.39,30.31,40.57,51.53,62.07,71.06,74.35,72.36,65.57,54.2,42.37,30.54,920.5,-86.4600952143456,40.0443747050948,17,-5
1014,Anderson,IN,2009-05-14,2009-10-06,199,1.79,2.26,5.19,4.168,3.762,5.262,2.46,2.274,2.31,2.818,2.628,4.148,1.434,1.384,5.062,4.168,3.762,5.262,2.46,2.274,2.31,2.818,2.472,3.336,4.386,13.394,1.28,0,0,0,0,0,0,0,1.548,9.962,25.4,29.77,40.07,50.61,61.38,70.34,74,71.9,64.95,53.52,41.97,30.53,887.23,-85.6790916242555,40.0506202591915,21,0
1089,Triadelphia,WV,2009-05-15,2009-10-10,188,2.914,2.23,4.014,3.056,4.156,4.946,2.434,3.094,2.754,2.654,1.89,4.026,1.984,0.862,3.62,3.048,4.156,4.946,2.434,3.094,2.754,2.654,1.848,3.18,13.384,17.51,4.1,0.08,0,0,0,0,0,0,0.42,10.06,29.24,31.91,40.73,50.83,61.12,69.87,74.25,72.87,66.29,54.4,43.94,34.17,899.68,-80.5857548978112,40.0668568676655,22,4
1670,Burlington,NJ,2009-05-05,2009-10-05,202,2.952,2.338,4.636,4.54,4.18,3.656,3.874,4.624,6.18,4.198,2.814,4.902,2.312,1.458,4.54,4.54,4.18,3.656,3.874,4.624,6.18,4.198,2.814,4.168,7.396,10.46,1.302,0,0,0,0,0,0,0,0,7.87,31.41,33.9,42.27,51.89,61.88,70.79,75.45,73.74,66.71,55.17,45.28,36.09,38.16,-74.8319369927433,40.0706850498916,12,-1
1767,Brick,NJ,2009-05-09,2009-10-10,193,3.026,2.446,4.81,4.024,6.634,3.94,4.894,4.91,5.404,3.946,2.778,4.648,2.218,1.504,4.562,4.024,6.634,3.94,4.894,4.91,5.404,3.946,2.778,4.106,9.176,10.764,2.822,0,0,0,0,0,0,0,0,6.408,31.34,33.11,40.87,49.69,59.82,69.03,74.75,73.44,66.8,55.32,45.88,36.2,34.84,-74.1137685314657,40.0908258769552,16,4
1088,Saint Clairsville,OH,2009-05-15,2009-10-10,188,2.904,2.24,4.02,3.056,4.138,4.94,2.444,3.094,2.754,2.654,1.896,4.024,1.722,0.862,3.59,3.048,4.138,4.94,2.444,3.094,2.754,2.654,1.85,3.15,15.99,18.328,4.476,0.08,0,0,0,0,0,0,0.48,10.346,28.94,31.69,40.54,50.65,60.97,69.67,74.07,72.66,66.07,54.23,43.73,33.91,929.09,-80.9228540576411,40.0933653106814,22,4
1775,King Of Prussia,PA,2009-04-28,2009-10-11,209,2.962,2.634,4.578,4.348,3.298,3.622,3.54,5.808,5.86,4.154,2.718,4.998,2.078,1.31,4.138,4.348,3.298,3.622,3.54,5.808,5.86,4.154,2.708,4.144,9.95,15.592,4.844,0,0,0,0,0,0,0,0.098,10.198,30.36,33.4,41.9,52.3,62.75,71.54,76.08,74.29,66.63,54.99,45.04,35.19,253.1,-75.3879575026071,40.0946338034334,5,5
1673,Philadelphia,PA,2009-05-05,2009-10-05,202,2.962,2.328,4.61,4.758,3.302,3.536,3.546,4.424,6.544,4.28,2.834,4.994,2.25,1.326,4.214,4.758,3.302,3.536,3.546,4.424,6.544,4.28,2.834,4.212,8.07,11.83,4.3,0,0,0,0,0,0,0,0,8.58,30.53,32.86,41.46,51.5,61.45,70.74,75.41,73.64,66.32,54.57,44.5,35.32,94.05,-74.9811120238699,40.0951334444322,12,-1
478,Greenville,OH,2009-05-13,2009-09-30,178,2.252,2.756,4.642,4.182,4.016,4.812,3.122,2.31,4.348,2.78,2.26,4.218,1.53,1.338,4.208,4.18,4.016,4.812,3.122,2.31,4.348,2.78,2.064,3.416,11.498,24.414,5.578,0.026,0,0,0,0,0,0,2.148,10.114,23.93,27.68,38.05,49.05,59.97,69.24,72.75,70.41,63.55,51.85,40.66,29.5,1037.47,-84.646701012368,40.0959548488265,20,-6
323,Vernal,UT,2009-06-16,2009-09-17,138,0.282,0.308,0.43,0.712,0.652,0.904,0.476,0.446,0.83,0.974,0.432,1.07,0.08,0.028,0.164,0.712,0.652,0.904,0.476,0.446,0.83,0.966,0.206,0,4.78,5.11,2.8,0,0,0,0,0,0,0.08,3.05,20.88,18.13,24.45,37.9,47.15,56.31,65.5,71.65,69.77,60.27,47.85,33,21.31,5606.76,-109.493298753183,40.101226914821,54,-19
1776,Wyncote,PA,2009-04-28,2009-10-11,213,2.96,2.35,4.608,4.724,3.32,3.546,3.548,4.54,6.482,4.266,2.824,4.996,2.234,1.292,4.21,4.724,3.32,3.546,3.548,4.54,6.482,4.266,2.824,4.094,8.224,12.59,4.338,0,0,0,0,0,0,0,0.008,9.846,31.6,33.9,42.3,52.5,62.7,71.6,76.4,74.6,67,55.7,46.2,36.7,278.4,-75.1731729422144,40.10133229539,5,5
792,Urbana,OH,2009-05-11,2009-09-30,186,2.222,2.674,4.428,4.31,3.79,5.112,3.312,2.528,4.194,2.906,2.19,4.226,1.442,1.19,3.852,4.302,3.79,5.112,3.312,2.528,4.194,2.906,1.938,3.32,12.178,24.272,6.856,0.084,0,0,0,0,0,0,2.524,11.672,25.91,29.38,39.39,49.71,60.75,69.77,73.48,71.39,64.47,52.74,41.83,31.42,1066.46,-83.7790093134278,40.1140205537297,18,-6
877,Newark,OH,2009-05-20,2009-10-02,180,2.246,2.666,4.402,3.664,2.992,5.514,3.524,2.834,3.246,3.128,1.84,3.598,1.512,1.124,4.106,3.664,2.992,5.514,3.524,2.834,3.246,3.128,1.79,2.79,11.466,20.544,3.716,0.002,0,0,0,0,0,0,0.528,9.198,25.71,28.92,38.64,48.84,59.83,68.73,72.63,70.45,63.54,51.55,40.95,31.12,931.16,-82.375671120138,40.1186505342416,27,-4
623,Urbana,IL,2009-05-02,2009-10-07,199,1.478,2.132,2.986,3.63,3.734,5.79,3.548,1.972,3.482,3.588,2.59,3.294,1.052,1.378,2.914,3.63,3.734,5.79,3.548,1.972,3.482,3.588,2.476,2.022,6.844,11.736,0.89,0,0,0,0,0,0,0,1.14,16.338,23.99,29.28,39.94,51.05,62.4,71.6,74.88,72.85,66,53.98,41.06,29.36,738.13,-88.1505945602538,40.1297481438212,9,1
621,Champaign,IL,2009-05-02,2009-10-07,198,1.478,2.132,2.986,3.63,3.734,5.79,3.548,1.972,3.484,3.588,2.59,3.294,1.052,1.378,2.914,3.63,3.734,5.79,3.548,1.972,3.484,3.588,2.476,2.022,6.842,11.736,0.89,0,0,0,0,0,0,0,1.14,16.342,23.96,29.25,39.93,51.07,62.4,71.57,74.84,72.83,66,53.98,41.03,29.33,736.16,-88.3087562604242,40.1332961086815,9,1
606,Danville,IL,2009-05-13,2009-10-04,188,1.48,2.132,3.204,4.054,3.8,6.384,3.358,2.166,3.082,3.378,2.538,3.376,1.084,1.406,3.156,4.054,3.8,6.384,3.358,2.166,3.082,3.378,2.508,2.3,5.99,10.798,0.484,0,0,0,0,0,0,0,0.322,13.208,25.31,30.48,41.34,52.25,62.77,71.69,75.03,73.03,66.24,54.63,42.37,30.51,634.69,-87.6317086273908,40.134872860579,20,-2
471,Kirksville,MO,2009-05-06,2009-09-30,194,1.3,1.96,3.872,4.66,5.514,8.816,6.06,2.754,6.086,3.334,1.8,2.104,0.228,0.934,3.456,4.66,5.514,8.816,6.06,2.754,6.086,3.334,1.772,1.174,23.636,13.44,4.7,0,0,0,0,0,0,0,0.28,13.73,22.64,28.26,39.67,50.49,61.38,70.77,75.86,73.97,65.17,53.93,39.53,27.62,932.43,-92.6615111747467,40.1518260598478,13,-6
1676,Bensalem,PA,2009-05-05,2009-10-05,200,2.96,2.332,4.61,4.744,3.332,3.552,3.554,4.448,6.518,4.274,2.832,4.99,2.244,1.328,4.214,4.744,3.332,3.552,3.554,4.448,6.518,4.274,2.832,4.212,8.098,11.834,4.302,0,0,0,0,0,0,0,0,8.574,29.9,32,40.7,50.9,60.9,70.4,75.1,73.4,65.9,54.1,44,34.8,132.15,-74.9788387145908,40.1548397278051,12,-1
1679,Etters,PA,2009-05-16,2009-10-05,177,2.316,2.626,3.91,4.152,4.474,4.764,3.636,3.992,7.632,3.684,2.608,4.482,1.352,0.86,3.642,4.152,4.474,4.764,3.636,3.992,7.632,3.684,2.538,3.284,10.986,24.04,3.066,0,0,0,0,0,0,0,0.686,13.112,30.26,32.83,41.75,52.07,61.99,70.65,75.73,73.86,66.16,54.47,44.26,34.76,413.85,-76.7950074122659,40.1557226460199,23,-1
1473,Belle Vernon,PA,2009-05-16,2009-10-11,190,2.836,2.23,4.164,3.214,3.938,4.06,3.25,3.67,2.89,2.776,2.402,4.372,1.85,1.192,3.742,3.21,3.938,4.06,3.25,3.67,2.89,2.776,2.356,3.6,12.62,12.884,4.33,0.03,0,0,0,0,0,0,0.484,8.816,28.9,31.25,40,49.61,60.33,68.84,73.29,72.06,65.62,54.05,43.42,34.01,989.4,-79.8137028056761,40.1567630977782,23,5
1375,Elverson,PA,2009-05-12,2009-10-07,206,2.126,2.754,3.89,3.486,3.896,4.218,3.008,4.308,6.214,3.474,2.586,4.168,1.266,0.824,3.62,3.486,3.896,4.218,3.008,4.308,6.214,3.474,2.5,2.9,10.234,24.214,3.414,0,0,0,0,0,0,0,0.864,13.838,28.57,30.89,39.78,49.9,59.83,68.11,72.73,71.22,63.97,52.91,43.42,33.65,528.97,-75.8011582538904,40.1578767484798,19,1
1109,Washington,PA,2009-05-16,2009-10-11,191,2.84,2.472,4.172,3.044,3.912,4.48,2.818,3.384,2.834,2.668,2.168,4.202,1.79,1.012,3.716,3.036,3.912,4.48,2.818,3.384,2.834,2.668,2.128,3.348,14.174,18.72,4.94,0.07,0,0,0,0,0,0,0.438,10.258,25.9,28.83,37.65,47.88,58.23,66.83,71.01,69.52,62.72,51.15,41.26,31.34,1127.2,-80.2518787506249,40.1608732652153,23,5
455,Fairbury,NE,2009-05-12,2009-09-29,182,0.574,0.798,1.438,3.372,4.094,5.278,3.834,3.226,3.47,2.528,0.864,1.38,0.018,0.186,1.316,3.372,4.094,5.278,3.834,3.226,3.47,2.518,0.774,0.49,10.304,10.334,1.246,0,0,0,0,0,0,0.11,0.946,18.06,24.15,29.43,40.15,51.07,61.7,72.1,77.44,75.11,66.29,54.07,38.94,28.12,1489.42,-97.2170356628696,40.1644878661675,19,-7
